project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,readme_content,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update
KnowFlow,KnowFlow Automatic Water Monitoring device is an open source tool enabling everyone to have access to first hand water quality data with low cost.,,https://github.com/KnowFlow/KnowFlow_AWM,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gwells,Groundwater Wells and Aquifers application for the Ministry of Environment in British Columbia.,,https://github.com/bcgov/gwells,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waterquality,A package designed to detect and quantify water quality and cyanobacterial harmful algal bloom (CHABs) from remotely sensed imagery.,,https://github.com/RAJohansen/waterquality,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QGEP,A waste-water application based on QGIS in compliance with SIA-405.,,https://github.com/qgep/QGEP,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PooPyLab_Project,A biological wastewater treatment software.,,https://github.com/toogad/PooPyLab_Project,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aguaclara,A Python package for designing and performing research on AguaClara water treatment plants.,,https://github.com/AguaClara/aguaclara,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTC-Tools,A toolbox for control and optimization of water systems.,,https://gitlab.com/deltares/rtc-tools,gitlab.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPANET,The Water Distribution System Hydraulic and Water Quality Analysis Toolkit.,,https://github.com/OpenWaterAnalytics/EPANET,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPANET-RTX Library,The real-time extension to the EPANET Hydraulic Toolkit.,,https://github.com/OpenWaterAnalytics/epanet-rtx,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPyT,A Common programming framework for research and development in the growing field of smart water networks.,,https://github.com/OpenWaterAnalytics/EPyT,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyswmm,Python Wrapper for Stormwater Management Model.,,https://github.com/pyswmm/pyswmm,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWMM5plus,Prototype Fortran 2008 engine for the EPA Storm Water Management Model.,,https://github.com/CIMM-ORG/SWMM5plus,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pystorms,Simulation Sandbox for the Design and Evaluation of Stormwater Control Algorithms.,,https://github.com/kLabUM/pystorms,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SELEN,"An open source Fortran code for the numerical solution of the Sea Level Equation for a spherical, layered, rotating earth with viscoelastic rheology.",,https://github.com/geodynamics/selen,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rivamap,An Automated River Analysis and Mapping Engine.,,https://github.com/isikdogan/rivamap,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AWSM,Automated Water Supply Model was developed at the USDA Agricultural Research Service.,,https://github.com/USDA-ARS-NWRC/awsm,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AED2,"A community-driven library of modules and algorithms for simulation of ""aquatic ecodynamics"": water quality, aquatic biogeochemsitry, biotic habitat and aquatic ecosystem dynamics.",,https://github.com/AquaticEcoDynamics/libaed2,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DORiE,A Discontinuous Galerkin Solver for Soil Water Flow and Passive Solute Transport Based on DUNE.,,https://gitlab.dune-project.org/dorie/dorie,gitlab.dune-project.org,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wqbc,An R package for water quality thresholds and index calculation for British Columbia.,,https://github.com/bcgov/wqbc,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model My Watershed,"A watershed-modeling web app for citizens, conservation practitioners, municipal decision-makers, educators, and students.",,https://github.com/WikiWatershed/model-my-watershed,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AquaSat,A data set to enable remote sensing of water quality for inland waters.,,https://github.com/GlobalHydrologyLab/AquaSat,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDE,Facilitates searching and download of the Water Framework Directive reporting data for all waterbodies from the EA website.,,https://github.com/ropensci/cde,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyGSFLOW,A set of Python modules to run the GSFLOW integrated hydrologic model program.,,https://github.com/pygsflow/pygsflow,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcgroundwater,An R package to facilitate analysis and visualization of groundwater data from the British Columbia groundwater observation well network.,,https://github.com/bcgov/bcgroundwater,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSFLOW-GRASS,"Generates inputs for and runs the coupled groundwater-surface water model ""GSFLOW"".",,https://github.com/UMN-Hydro/GSFLOW-GRASS,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWHAT,"A free, open source, and cross-platform interactive computer program whose main focus is the interpretation of observation well hydrographs.",,https://github.com/jnsebgosselin/gwhat,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soil-Water-Balance,A Modified Thornthwaite-Mather Soil-Water-Balance Code for Estimating Groundwater Recharge.,,https://github.com/smwesten-usgs/swb,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long-term Trends in Groundwater Levels in B.C.,R scripts for an indicator on long-term trends in groundwater levels in British Columbia published on Environmental Reporting British Columbia.,,https://github.com/bcgov/groundwater-levels-indicator,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GSFLOW,A coupled Groundwater and Surface-water FLOW model based on the integration of the USGS Precipitation-Runoff Modeling System and the USGS Modular Groundwater Flow Model.,,https://www.usgs.gov/software/gsflow-coupled-groundwater-and-surface-water-flow-model,www.usgs.gov,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PEST++,"Software suite aimed at supporting complex numerical models in the context of decision support, with a focus on supporting environmental models like groundwater or surface water.",,https://github.com/usgs/pestpp,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canwqdata,An R package to download open water quality data from Environment and Climate Change Canada's National Long-term Water Quality Monitoring Data.,,https://github.com/bcgov/canwqdata,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HASP,Hydrologic AnalySis Package.,,https://github.com/DOI-USGS/HASP,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSHShydRology,This is a collection of R functions used by the Canadian Association Society for Hydrological Sciences.,,https://github.com/CSHS-CWRA/CSHShydRology,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liquid Prep,Offers an end-to-end solution for farmers looking to optimize their water usage; especially during times of drought.,,https://github.com/Call-for-Code/Liquid-Prep,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flopy,"A Python package to create, run, and post-process MODFLOW-based models.",,https://github.com/modflowpy/flopy,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCRaster,A collection of tools and software libraries tailored to the construction of spatio-temporal environmental models.,,https://github.com/pcraster/pcraster,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataretrieval-python,"A Python alternative to USGS-R's dataRetrieval package for obtaining USGS or EPA water quality data, streamflow data, and metadata directly from web services.",,https://github.com/DOI-USGS/dataretrieval-python,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWatM,"Assess water supply, water demand and environmental needs at global and regional level.",,https://github.com/iiasa/CWatM,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WWTP,EU28 Waste Water Treatment Plants.,,https://gitlab.com/hotmaps/potential/WWTP,gitlab.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AWH-Geo,Tool and calculations for Global Potential of Harvesting Drinking Water from Air using Solar Energy.,,https://github.com/AWH-GlobalPotential-X/AWH-Geo,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pySTEPS,"An open-source and community-driven Python library for probabilistic precipitation nowcasting, i.e. short-term ensemble prediction systems.",,https://github.com/pySTEPS/pysteps,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reservatoriosBR,R package for Brazilian reservoirs data.,,https://github.com/brunomioto/reservatoriosBR,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PyForecast,A statistical modeling tool used by Reclamation water managers and reservoir operators to train and build predictive models for seasonal inflows and streamflows.,,https://github.com/usbr/PyForecast,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyWaPOR,Data manual and Algorithm to compute the evapotranspiration of large areas using remote sensing data.,,https://bitbucket.org/cioapps/wapor-et-look/,bitbucket.org,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HydroSHEDS,Seamless hydrographic data for global and regional applications.,,https://www.hydrosheds.org/,www.hydrosheds.org,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OpenET,Provides Google Earth Engine Python API based implementation of the SSEBop ET model used within OpenET.,,https://github.com/Open-ET/openet-ssebop,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPEI,Computing the Standardized Precipitation-Evapotranspiration Index and other reference evapotranspiration.,,https://github.com/sbegueria/SPEI,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pipedream,Interactive hydrodynamic solver for sewer/stormwater networks.,,https://github.com/mdbartos/pipedream,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TADA,Help developers compile and evaluate water quality data for samples collected from surface water monitoring sites on streams and lakes.,,https://github.com/USEPA/TADA,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wqtrends,R package to assess water quality trends with generalized additive models.,,https://github.com/tbep-tech/wqtrends,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyet, Estimate reference and potential evaporation.,,https://github.com/pyet-org/pyet,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPEI,"Calculate and visualize some popular drought indices such as the SPI, SPEI and SGI.",,https://github.com/martinvonk/SPEI,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GISWATER,This software connects different IT solutions and pre-existent databases allowing you to setup a high performance water management system in combination with hydraulic software.,,https://github.com/Giswater/giswater_qgis_plugin,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ribasim,"A water resources model, designed to be the replacement of the regional surface water modules Mozart and SIMRES in the Netherlands Hydrological Instrument.",,https://github.com/Deltares/Ribasim,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pywr,Simulates customisable water allocation and operation rules throughout complex multi-purpose managed water systems at each user-defined time-step.,,https://github.com/pywr/pywr,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mosartwmpy,"A python translation of MOSART-WM, a model for water routing and reservoir management written in Fortran.",,https://github.com/IMMM-SFA/mosartwmpy,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ClearWater Modules,A collection of water quality and vegetation process simulation modules designed to couple with water transport models.,,https://github.com/EcohydrologyTeam/ClearWater-modules,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAT,Uses satellite remote sensing data to monitor water surface area and water level changes in artificial reservoirs.,,https://github.com/UW-SASWE/RAT,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LDCast,A precipitation nowcasting model based on a latent diffusion model.,,https://github.com/MeteoSwiss/ldcast,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WaterTAP,Create an open-source water treatment model library that is compatible with the IDAES Platform.,,https://github.com/watertap-org/watertap,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MATILDA,Tool for modeling water resources in glacierized catchments.,,https://github.com/cryotools/matilda,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PyPES,"A class hierarchy designed to represent configurations of process engineering systems, such as wastewater treatment or desalination plants.",,https://github.com/we3lab/pype-schema,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARETO,An Optimization Framework for Produced Water Management and Beneficial Reuse.,,https://github.com/project-pareto/project-pareto,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSIMOD,"Provides a message passing interface to enable different subsystem models to communicate water flux and water quality information between each other, and self-contained representations of the key parts of the water cycle.",,https://github.com/ImperialCollegeLondon/wsi,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ODM,"Aims to improve wastewater monitoring through interoperable data by providing robust support for reporting of biological, toxic or other health hazards.",,https://github.com/Big-Life-Lab/PHES-ODM,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wqbench,Generate download and compile data from EPA ECOTOX database to generate aquatic life water quality benchmarks.,,https://github.com/bcgov/wqbench,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microplastic Data Portal,An Open Source project to increase access to microplastics data.,,https://github.com/Moore-Institute-4-Plastic-Pollution-Res/Microplastic_Data_Portal,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
One4All,R package for data validation and visualization with a focus on microplastic data.,,https://github.com/Moore-Institute-4-Plastic-Pollution-Res/One4All,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gw-conditions,A visualization showing groundwater conditions as little peaks above or below their normal values.,,https://github.com/DOI-USGS/gw-conditions,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPyT-Flow,Provides easy access to water distribution network simulations with a high level interface for generation of hydraulic and water quality scenario data.,,https://github.com/WaterFutures/EPyT-Flow,github.com,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LibreWater,A Small Scale Desalination and Water Purification Prototype that is powered by electric heating for scientific purpose and prototyping ahead according to the Libre Water Mission.,,https://codeberg.org/LibreWater/Acraea-Prototype,codeberg.org,,Water Supply and Quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SoilGrids250m,Global Spatial predictions of soil properties and classes at 250 m resolution.,,https://github.com/ISRICWorldSoil/SoilGrids250m,github.com,,Soil and Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
